iter	Logloss
710	0.2282537855
711	0.2281694123
712	0.2280099347
713	0.2277193464
714	0.2275379631
715	0.2275042873
716	0.227319922
717	0.2270980265
718	0.2267990919
719	0.2267388175
720	0.2265792276
721	0.2265576515
722	0.2263485804
723	0.2260694721
724	0.2259975119
725	0.2259266654
726	0.2256485502
727	0.2255159835
728	0.2253085622
729	0.2251465776
730	0.2249824304
731	0.2247929942
732	0.2247221441
733	0.2246076729
734	0.2244124956
735	0.224275449
736	0.2240840942
737	0.2239274941
738	0.2238422905
739	0.2236882383
740	0.2235770921
741	0.2235306912
742	0.2233934116
743	0.2232579869
744	0.2230361303
745	0.2229038388
746	0.2226217635
747	0.2224913608
748	0.2224264228
749	0.2223339001
750	0.2222319509
751	0.2220550376
752	0.2217959297
753	0.2216073543
754	0.2213123416
755	0.2212230202
756	0.2211942088
757	0.2210443912
758	0.2208223572
759	0.2207050052
760	0.2205526636
761	0.2204463602
762	0.2204102559
763	0.220245809
764	0.2201699125
765	0.2199802684
766	0.2198409549
767	0.2196020208
768	0.2193873767
769	0.2191585864
770	0.2189511558
771	0.2188456854
772	0.2186691106
773	0.2184470636
774	0.2182811295
775	0.2180201055
776	0.2177755222
777	0.2176878747
778	0.2175236887
779	0.2174074782
780	0.2171863218
781	0.2171742912
782	0.2171480822
783	0.2170112866
784	0.216820654
785	0.2166361591
786	0.2165833484
787	0.2165580491
788	0.2164268537
789	0.2162946685
790	0.2160870497
791	0.215882954
792	0.2157104252
793	0.2155045498
794	0.2154100994
795	0.2153135348
796	0.2151772093
797	0.2150794942
798	0.2149629811
799	0.2147848845
800	0.2146888593
801	0.2145060095
802	0.21434945
803	0.2142151569
804	0.2140968776
805	0.2138756959
806	0.2136709049
807	0.2135574749
808	0.2134109232
809	0.2132391539
810	0.2130796677
811	0.212943638
812	0.2128157308
813	0.2126579151
814	0.2124825729
815	0.2124158295
816	0.2122994369
817	0.2122208277
818	0.2120856011
819	0.211949848
820	0.21192424
821	0.2117917874
822	0.2115342672
823	0.2114671333
824	0.211388975
825	0.2112366307
826	0.2110679679
827	0.2109129438
828	0.2109065046
829	0.2107325289
830	0.2106519901
831	0.2105192658
832	0.2104461221
833	0.210303338
834	0.2101874303
835	0.2101002627
836	0.2099693589
837	0.2097400806
838	0.2096329707
839	0.2096286515
840	0.2094903283
841	0.209336462
842	0.2092607565
843	0.209170516
844	0.2090926776
845	0.2089207352
846	0.2087749124
847	0.208644232
848	0.2085912659
849	0.2084104103
850	0.2082807602
851	0.2081203615
852	0.2080012713
853	0.207873026
854	0.2077901364
855	0.2076907239
856	0.2076181183
857	0.2073723625
858	0.2073175837
859	0.2071959838
860	0.2070657551
861	0.2068811036
862	0.2066934247
863	0.2066584566
864	0.206521385
865	0.2064098531
866	0.2062785535
867	0.2061692146
868	0.2061177467
869	0.2059463184
870	0.205821745
871	0.2057396782
872	0.20557131
873	0.2054088376
874	0.2052669893
875	0.2051225741
876	0.2049968928
877	0.2049172301
878	0.2048018213
879	0.204787549
880	0.2046425006
881	0.2044682177
882	0.2043211513
883	0.2042262181
884	0.2042228417
885	0.2040596693
886	0.203815504
887	0.2037712098
888	0.2037227903
889	0.2034993652
890	0.203438389
891	0.203283343
892	0.2031353349
893	0.203023017
894	0.2029578594
895	0.2027729178
896	0.2026312542
897	0.2025271614
898	0.2024659967
899	0.2023261806
900	0.2021531409
901	0.2020729327
902	0.201951248
903	0.2018987757
904	0.2017488754
905	0.2017342946
906	0.2016296422
907	0.2015866287
908	0.2014347721
909	0.2013317526
910	0.2013256819
911	0.2012234494
912	0.2010313464
913	0.2010240367
914	0.2009792931
915	0.2008562439
916	0.2008077352
917	0.2007425958
918	0.2006717321
919	0.2005047803
920	0.2003142131
921	0.2002780995
922	0.2000806007
923	0.1999904323
924	0.1998909541
925	0.1998128455
926	0.1996626788
927	0.1994374361
928	0.1993649441
929	0.1992207959
930	0.1991298634
931	0.1989963593
932	0.1988030059
933	0.1986424292
934	0.1985556715
935	0.1984687924
936	0.1984162957
937	0.1983385677
938	0.1983092531
939	0.1982269323
940	0.1981293259
941	0.1981179506
942	0.1979845328
943	0.1978415911
944	0.197685848
945	0.1974450692
946	0.1974336534
947	0.1972931205
948	0.1971687574
949	0.1970659343
950	0.1969496782
951	0.1968066799
952	0.1966461998
953	0.1966357968
954	0.1964871944
955	0.1964043531
956	0.1962888319
957	0.1962004166
958	0.1961677468
959	0.196021945
960	0.1957855235
961	0.1957222989
962	0.1956058545
963	0.1954900287
964	0.1953622681
965	0.1953323446
966	0.1951927776
967	0.1951105081
968	0.1949158727
969	0.1948092855
970	0.1947722176
971	0.1946413525
972	0.1945554259
973	0.1944298262
974	0.1943534681
975	0.1943457692
976	0.1942564207
977	0.1940637165
978	0.1940139057
979	0.1938729341
980	0.1938171272
981	0.1937216317
982	0.1936162259
983	0.1934830698
984	0.1933886179
985	0.1932939789
986	0.1931769123
987	0.1930809673
988	0.1929947563
989	0.1928681069
990	0.1927470014
991	0.1927001243
992	0.192660849
993	0.1925690723
994	0.1923978653
995	0.1923315287
996	0.1922343055
997	0.1921596872
998	0.1920754783
999	0.191963466
